NotificationID	NotificationTypeID	ProcessID	TimeSpooled	Message	Error	Verbose	Sent	CenterID	Origin	Active
14758	23	106	2019-05-23 18:29:02	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_4_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14759	23	106	2019-05-23 18:29:02	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14760	23	106	2019-05-23 18:29:02	\n--> md5: a29caaf99a378b8090102a3228b08b34\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14761	23	106	2019-05-23 18:29:02	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14762	23	106	2019-05-23 18:29:02	\nAcquisition protocol is dwi25\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14763	23	106	2019-05-23 18:29:02	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: warning\n	Y	N	N	\N	MRIProcessingUtility.pm	Y
14764	23	106	2019-05-23 18:29:02	\nAcq protocol: dwi25 - ID: 66\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14765	23	106	2019-05-23 18:29:02	\nFile /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_4_mri.mnc \nmoved to:\n/data/demo/data/assembly/400168/V2/mri/native/demo_400168_V2_dwi25_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14766	23	106	2019-05-23 18:29:02	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14767	23	106	2019-05-23 18:29:03	\nFileID: 337\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14768	12	106	2019-05-23 18:29:03	\n CandID: 400168, PSCID: ROM168, Visit: V2, Acquisition Date: 20160819, Series Description ep2d_dif  25dir NO ANGLE\n	N	Y	N	\N	minc_insertion.pl	Y
14769	23	106	2019-05-23 18:29:05	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_16_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14770	23	106	2019-05-23 18:29:06	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_16_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14771	23	106	2019-05-23 18:29:06	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14772	23	106	2019-05-23 18:29:07	\n--> md5: 2eed37a08ec8ef531ef4a1ddb5b684b8\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14773	23	106	2019-05-23 18:29:07	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14774	23	106	2019-05-23 18:29:07	\nAcquisition protocol is fMRI\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14775	23	106	2019-05-23 18:29:07	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14776	23	106	2019-05-23 18:29:07	\nAcq protocol: fMRI - ID: 40\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14777	23	106	2019-05-23 18:29:07	\nFile /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_16_mri.mnc \nmoved to:\n/data/demo/data/assembly/400168/V2/mri/native/demo_400168_V2_fMRI_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14778	23	106	2019-05-23 18:29:07	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14779	23	106	2019-05-23 18:29:07	\nFileID: 338\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14780	12	106	2019-05-23 18:29:07	\n CandID: 400168, PSCID: ROM168, Visit: V2, Acquisition Date: 20160819, Series Description ep2d_bold_Piven_Connectivity\n	N	Y	N	\N	minc_insertion.pl	Y
14781	23	104	2019-05-23 18:29:10	\nfind /data/not_backed_up/TarLoad-18-24-U7Y0wc/ImagingUpload-18-19-9Uv_Pv -type f  | /data/demo/bin/mri/dicom-archive/get_dicom_info.pl -studyuid -series -echo -image -file  -attvalue 0018 0024 -series_descr -stdin | sort -n -k1 -k2 -k7 -k3 -k6 -k4  | grep -iv -P "\\t(localizer|scout)\\s*$" | cut -f 5 | dcm2mnc -dname '' -stdin -clobber -usecoordinates /data/not_backed_up/TarLoad-18-24-U7Y0wc \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14782	23	106	2019-05-23 18:29:10	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_17_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14783	23	106	2019-05-23 18:29:11	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_17_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14784	23	106	2019-05-23 18:29:11	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14785	23	106	2019-05-23 18:29:11	\n--> md5: b1f5a5c3be0b6c9a25c1c3376e3ae272\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14786	23	106	2019-05-23 18:29:11	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14787	23	106	2019-05-23 18:29:11	\nAcquisition protocol is fMRI\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14788	23	106	2019-05-23 18:29:11	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14789	23	106	2019-05-23 18:29:11	\nAcq protocol: fMRI - ID: 40\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14790	23	106	2019-05-23 18:29:11	\nFile /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_17_mri.mnc \nmoved to:\n/data/demo/data/assembly/400168/V2/mri/native/demo_400168_V2_fMRI_002.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14791	23	106	2019-05-23 18:29:11	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14792	23	106	2019-05-23 18:29:12	\nFileID: 339\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14793	12	106	2019-05-23 18:29:12	\n CandID: 400168, PSCID: ROM168, Visit: V2, Acquisition Date: 20160819, Series Description ep2d_bold_Piven_Connectivity\n	N	Y	N	\N	minc_insertion.pl	Y
14794	23	104	2019-05-23 18:29:12	\n### These MINC files have been created: \n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_2_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_3_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_4e1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_4e2_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_5e2_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_6_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_7_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_8_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_9e1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_9e2_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20160815_192734_10e2_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20160815_192734_11_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20160815_192734_12d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20160815_192734_13d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20160815_192734_14d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20160815_192734_15d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_17e1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_17e2_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_18e2_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_19_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_20d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_21d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_22d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_23d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_24d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_25d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_26d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_27d1_mri.mnc\n/data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_28d1_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14795	20	104	2019-05-23 18:29:12	\nNumber of MINC files that will be considered for inserting into the database: 29\n	N	Y	N	\N	tarchiveLoader.pl	Y
14796	23	104	2019-05-23 18:29:12	\nMoving tarchive into library\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14797	23	104	2019-05-23 18:29:12	\nmv /data/demo/data/tarchive//DCM_2017-10-04_ImagingUpload-18-19-9Uv_Pv.tar /data/demo/data/tarchive//2017/DCM_2017-10-04_ImagingUpload-18-19-9Uv_Pv.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14798	23	104	2019-05-23 18:29:14	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14799	23	104	2019-05-23 18:29:14	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14800	23	104	2019-05-23 18:29:14	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14801	23	104	2019-05-23 18:29:14	\n--> md5: 244b6a1e1a07a92ef8af2182eb59fce4\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14802	23	104	2019-05-23 18:29:14	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14803	23	104	2019-05-23 18:29:14	\nAcquisition protocol is t1\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14804	23	104	2019-05-23 18:29:14	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14805	23	104	2019-05-23 18:29:14	\nAcq protocol: t1 - ID: 44\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14806	23	104	2019-05-23 18:29:14	\nFile /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_2_mri.mnc \nmoved to:\n/data/demo/data/assembly/300324/V1/mri/native/demo_300324_V1_t1_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14807	23	104	2019-05-23 18:29:14	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14808	23	104	2019-05-23 18:29:15	\nFileID: 340\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14809	12	104	2019-05-23 18:29:15	\n CandID: 300324, PSCID: OTT324, Visit: V1, Acquisition Date: 20171004, Series Description t1_mpr_1mm_p2_pos50\n	N	Y	N	\N	minc_insertion.pl	Y
14810	23	104	2019-05-23 18:29:18	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14811	23	104	2019-05-23 18:29:19	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14812	23	104	2019-05-23 18:29:19	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14813	23	104	2019-05-23 18:29:19	\n--> md5: 6c42c2ee77968d398a9cca5d0605adf4\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14814	23	104	2019-05-23 18:29:19	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14815	23	104	2019-05-23 18:29:19	\nAcquisition protocol is t2\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14816	23	104	2019-05-23 18:29:19	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14817	23	104	2019-05-23 18:29:19	\nAcq protocol: t2 - ID: 45\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14818	23	104	2019-05-23 18:29:19	\nFile /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_3_mri.mnc \nmoved to:\n/data/demo/data/assembly/300324/V1/mri/native/demo_300324_V1_t2_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14819	23	104	2019-05-23 18:29:19	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14820	23	104	2019-05-23 18:29:19	\nFileID: 341\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14821	12	104	2019-05-23 18:29:19	\n CandID: 300324, PSCID: OTT324, Visit: V1, Acquisition Date: 20171004, Series Description t2_spc_1mm_p2\n	N	Y	N	\N	minc_insertion.pl	Y
14822	23	106	2019-05-23 18:29:20	The SNR can not be computed for demo_400168_V2_dwi25_001.mnc as the imaging modality is not supported by the SNR computation. The supported modalities for your projects are flair, t1, t2, pd.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14823	23	106	2019-05-23 18:29:20	The SNR can not be computed for demo_400168_V2_fMRI_001.mnc as the imaging modality is not supported by the SNR computation. The supported modalities for your projects are flair, t1, t2, pd.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14824	23	106	2019-05-23 18:29:20	The SNR can not be computed for demo_400168_V2_fMRI_002.mnc as the imaging modality is not supported by the SNR computation. The supported modalities for your projects are flair, t1, t2, pd.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14825	23	106	2019-05-23 18:29:20	The Modality Order for FileID 335 was updated to 1 \n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14826	23	106	2019-05-23 18:29:20	The Modality Order for FileID 336 was updated to 1 \n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14827	23	106	2019-05-23 18:29:20	The Modality Order for FileID 337 was updated to 1 \n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14828	23	106	2019-05-23 18:29:20	The Modality Order for FileID 338 was updated to 1 \n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14829	23	106	2019-05-23 18:29:20	The Modality Order for FileID 339 was updated to 2 \n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14830	23	104	2019-05-23 18:29:22	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_4e1_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14831	23	104	2019-05-23 18:29:22	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_4e1_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14832	23	104	2019-05-23 18:29:22	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14833	23	104	2019-05-23 18:29:22	\n--> md5: a605a9cfce31615a81369615c203178f\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14834	23	104	2019-05-23 18:29:22	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14835	23	104	2019-05-23 18:29:22	\nAcquisition protocol is fieldmapBOLD\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14836	23	104	2019-05-23 18:29:22	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14837	23	104	2019-05-23 18:29:22	\nAcq protocol: fieldmapBOLD - ID: 63\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14838	23	104	2019-05-23 18:29:24	\nFile /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_4e1_mri.mnc \nmoved to:\n/data/demo/data/assembly/300324/V1/mri/native/demo_300324_V1_fieldmapBOLD_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14839	23	104	2019-05-23 18:29:24	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14840	23	104	2019-05-23 18:29:24	\nFileID: 342\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14841	12	104	2019-05-23 18:29:24	\n CandID: 300324, PSCID: OTT324, Visit: V1, Acquisition Date: 20171004, Series Description gre_field_mapping_BOLD\n	N	Y	N	\N	minc_insertion.pl	Y
14842	23	104	2019-05-23 18:29:26	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_4e2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14843	23	104	2019-05-23 18:29:26	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_4e2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14844	23	104	2019-05-23 18:29:26	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14845	23	104	2019-05-23 18:29:26	\n--> md5: fc41fcd6df8a385cee933afd4d4e3451\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14846	23	104	2019-05-23 18:29:26	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14847	23	104	2019-05-23 18:29:26	\nAcquisition protocol is fieldmapBOLD\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14848	23	104	2019-05-23 18:29:26	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14849	23	104	2019-05-23 18:29:26	\nAcq protocol: fieldmapBOLD - ID: 63\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14850	23	104	2019-05-23 18:29:26	\nFile /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_4e2_mri.mnc \nmoved to:\n/data/demo/data/assembly/300324/V1/mri/native/demo_300324_V1_fieldmapBOLD_002.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14851	23	104	2019-05-23 18:29:26	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14852	23	104	2019-05-23 18:29:27	\nFileID: 343\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14853	12	104	2019-05-23 18:29:27	\n CandID: 300324, PSCID: OTT324, Visit: V1, Acquisition Date: 20171004, Series Description gre_field_mapping_BOLD\n	N	Y	N	\N	minc_insertion.pl	Y
14854	23	104	2019-05-23 18:29:28	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_5e2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14855	23	104	2019-05-23 18:29:28	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_5e2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14856	23	104	2019-05-23 18:29:28	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14857	23	104	2019-05-23 18:29:28	\n--> md5: 410b954efbdf4e254ce9b5925d9158c7\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14858	23	104	2019-05-23 18:29:28	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14859	23	104	2019-05-23 18:29:28	\nAcquisition protocol is fieldmapBOLD\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14860	23	104	2019-05-23 18:29:28	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14861	23	104	2019-05-23 18:29:28	\nAcq protocol: fieldmapBOLD - ID: 63\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14862	23	104	2019-05-23 18:29:28	\nFile /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_5e2_mri.mnc \nmoved to:\n/data/demo/data/assembly/300324/V1/mri/native/demo_300324_V1_fieldmapBOLD_003.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14863	23	104	2019-05-23 18:29:28	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14864	23	104	2019-05-23 18:29:29	\nFileID: 344\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14865	12	104	2019-05-23 18:29:29	\n CandID: 300324, PSCID: OTT324, Visit: V1, Acquisition Date: 20171004, Series Description gre_field_mapping_BOLD\n	N	Y	N	\N	minc_insertion.pl	Y
14866	23	104	2019-05-23 18:29:30	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_6_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14867	11	106	2019-05-23 18:29:30	\n CandID: 400168, PSCID: ROM168, Visit: V2, Acquisition Date: 2016-08-19\n	N	Y	N	\N	tarchiveLoader.pl	Y
14868	23	104	2019-05-23 18:29:30	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_6_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14869	23	104	2019-05-23 18:29:30	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14870	20	106	2019-05-23 18:29:30	\n==> Done tarchiveLoader.pl execution!  Removing /data/not_backed_up/TarLoad-18-28-F6GWAt.\n	N	Y	N	\N	tarchiveLoader.pl	Y
14871	23	106	2019-05-23 18:29:31	\nThe following file /data/demo/data/tarchive//2016/DCM_2016-08-19_ImagingUpload-18-26-C4Y94V.tar\n was found\n	N	Y	N	\N	ImagingUpload.pm	Y
14872	22	106	2019-05-23 18:29:31	\nThe uploaded file /data/incoming/demo/ROM168_400168_V2_deidentified.zip has been removed\n\n	N	N	N	\N	imaging_upload_file.pl	Y
14873	22	106	2019-05-23 18:29:31	\nThe insertion scripts have completed with 5 minc file(s) created, and 5 minc file(s) inserted into the database \n	N	N	N	\N	imaging_upload_file.pl	Y
14874	23	104	2019-05-23 18:29:31	\n--> md5: be7bba92039a3570293c253ecc3e0e76\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14875	23	104	2019-05-23 18:29:31	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14876	23	104	2019-05-23 18:29:31	\nAcquisition protocol is fMRI\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14877	23	104	2019-05-23 18:29:31	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14878	23	104	2019-05-23 18:29:31	\nAcq protocol: fMRI - ID: 40\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14879	23	104	2019-05-23 18:29:31	\nFile /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_6_mri.mnc \nmoved to:\n/data/demo/data/assembly/300324/V1/mri/native/demo_300324_V1_fMRI_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14880	23	104	2019-05-23 18:29:31	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14881	23	104	2019-05-23 18:29:31	\nFileID: 345\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14882	12	104	2019-05-23 18:29:31	\n CandID: 300324, PSCID: OTT324, Visit: V1, Acquisition Date: 20171004, Series Description ep2d_bold_4p0\n	N	Y	N	\N	minc_insertion.pl	Y
14883	23	104	2019-05-23 18:29:34	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_7_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14884	23	104	2019-05-23 18:29:34	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-24-U7Y0wc/ott324_300324_v1_20171004_192734_7_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14885	23	104	2019-05-23 18:29:34	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14886	23	104	2019-05-23 18:29:35	\n--> md5: 8c71ff6ab9097cdbafb307b8b2829f9e\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14887	23	104	2019-05-23 18:29:35	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14888	23	104	2019-05-23 18:29:35	\nAcquisition protocol is fMRI\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
